EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1255,49,46-55,No,Travel_Rarely,1313.0,Sales,11.0,4.0,Marketing,1.0,1757.0,4.0,Female,80.0,3.0,2.0,Sales Executive,4.0,Single,4507.0,Upto 5k,8191.0,3.0,Y,No,12.0,3.0,3.0,80.0,0.0,8.0,1,4.0,5.0,1,0.0,4.0
RM1378,49,46-55,No,Travel_Frequently,1064.0,Research & Development,2.0,1.0,Life Sciences,1.0,1941.0,2.0,Male,42.0,3.0,5.0,Research Director,4.0,Married,19161.0,15k+,13738.0,3.0,Y,No,15.0,3.0,4.0,80.0,0.0,28.0,3,3.0,5.0,4,4.0,3.0
RM1469,49,46-55,No,Travel_Frequently,1023.0,Sales,2.0,3.0,Medical,1.0,2065.0,4.0,Male,63.0,2.0,2.0,Sales Executive,2.0,Married,5390.0,5k-10k,13243.0,2.0,Y,No,14.0,3.0,4.0,80.0,0.0,17.0,3,2.0,9.0,6,0.0,8.0
RM1469,49,46-55,No,Travel_Frequently,1023.0,Sales,2.0,3.0,Medical,1.0,2065.0,4.0,Male,63.0,2.0,2.0,Sales Executive,2.0,Married,5390.0,5k-10k,13243.0,2.0,Y,No,14.0,3.0,4.0,80.0,0.0,17.0,3,2.0,9.0,6,0.0,8.0
RM037,50,46-55,Yes,Travel_Rarely,869.0,Sales,3.0,2.0,Marketing,1.0,47.0,1.0,Male,86.0,2.0,1.0,Sales Representative,3.0,Married,2683.0,Upto 5k,3810.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,3.0,2,3.0,3.0,2,0.0,2.0
RM063,50,46-55,No,Travel_Rarely,989.0,Research & Development,7.0,2.0,Medical,1.0,80.0,2.0,Female,43.0,2.0,5.0,Research Director,3.0,Divorced,18740.0,15k+,16701.0,5.0,Y,Yes,12.0,3.0,4.0,80.0,1.0,29.0,2,2.0,27.0,3,13.0,8.0
RM107,50,46-55,No,Travel_Frequently,1115.0,Research & Development,1.0,3.0,Life Sciences,1.0,141.0,1.0,Female,73.0,3.0,5.0,Research Director,2.0,Married,18172.0,15k+,9755.0,3.0,Y,Yes,19.0,3.0,1.0,80.0,0.0,28.0,1,2.0,8.0,3,0.0,7.0
RM132,50,46-55,No,Travel_Frequently,809.0,Sales,12.0,3.0,Marketing,1.0,174.0,3.0,Female,77.0,3.0,3.0,Sales Executive,4.0,Single,9208.0,5k-10k,6645.0,4.0,Y,No,11.0,3.0,4.0,80.0,0.0,16.0,3,3.0,2.0,2,2.0,1.0
RM166,50,46-55,No,Travel_Rarely,1452.0,Research & Development,11.0,3.0,Life Sciences,1.0,226.0,3.0,Female,53.0,3.0,5.0,Manager,2.0,Single,19926.0,15k+,17053.0,3.0,Y,No,15.0,3.0,2.0,80.0,0.0,21.0,5,3.0,5.0,4,4.0,4.0
RM184,50,46-55,No,Travel_Rarely,328.0,Research & Development,1.0,3.0,Medical,1.0,249.0,3.0,Male,86.0,2.0,1.0,Laboratory Technician,3.0,Married,3690.0,Upto 5k,3425.0,2.0,Y,No,15.0,3.0,4.0,80.0,1.0,5.0,2,2.0,3.0,2,0.0,2.0
RM234,50,46-55,No,Travel_Rarely,854.0,Sales,1.0,4.0,Medical,1.0,323.0,4.0,Female,68.0,3.0,5.0,Manager,4.0,Divorced,19517.0,15k+,24118.0,3.0,Y,No,11.0,3.0,3.0,80.0,1.0,32.0,3,2.0,7.0,0,0.0,6.0
RM280,50,46-55,No,Travel_Rarely,797.0,Research & Development,4.0,1.0,Life Sciences,1.0,385.0,1.0,Male,96.0,3.0,5.0,Research Director,2.0,Divorced,19144.0,15k+,15815.0,3.0,Y,No,14.0,3.0,1.0,80.0,2.0,28.0,4,2.0,10.0,4,1.0,6.0
RM368,50,46-55,No,Travel_Rarely,1046.0,Research & Development,10.0,3.0,Technical Degree,1.0,491.0,4.0,Male,100.0,2.0,3.0,Healthcare Representative,4.0,Single,10496.0,10k-15k,2755.0,6.0,Y,No,15.0,3.0,4.0,80.0,0.0,20.0,2,3.0,4.0,3,1.0,3.0
RM426,50,46-55,No,Travel_Rarely,1099.0,Research & Development,29.0,4.0,Life Sciences,1.0,569.0,2.0,Male,88.0,2.0,4.0,Manager,3.0,Married,17046.0,15k+,9314.0,0.0,Y,No,15.0,3.0,2.0,80.0,1.0,28.0,2,3.0,27.0,10,15.0,7.0
RM478,50,46-55,No,Travel_Frequently,1246.0,Human Resources,3.0,3.0,Medical,1.0,644.0,1.0,Male,99.0,3.0,5.0,Manager,2.0,Married,18200.0,15k+,7999.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,32.0,2,3.0,32.0,5,10.0,7.0
RM524,50,46-55,No,Travel_Rarely,1207.0,Research & Development,28.0,1.0,Medical,1.0,716.0,4.0,Male,74.0,4.0,1.0,Laboratory Technician,3.0,Married,3221.0,Upto 5k,3297.0,1.0,Y,Yes,11.0,3.0,3.0,80.0,3.0,20.0,3,3.0,20.0,8,3.0,8.0
RM529,50,46-55,Yes,Travel_Frequently,562.0,Sales,8.0,2.0,Technical Degree,1.0,723.0,2.0,Male,50.0,3.0,2.0,Sales Executive,3.0,Married,6796.0,5k-10k,23452.0,3.0,Y,Yes,14.0,3.0,1.0,80.0,1.0,18.0,4,3.0,4.0,3,1.0,3.0
RM540,50,46-55,No,Travel_Rarely,316.0,Sales,8.0,4.0,Marketing,1.0,738.0,4.0,Male,54.0,3.0,1.0,Sales Representative,2.0,Married,3875.0,Upto 5k,9983.0,7.0,Y,No,15.0,3.0,4.0,80.0,1.0,4.0,2,3.0,2.0,2,2.0,2.0
RM589,50,46-55,No,Travel_Rarely,691.0,Research & Development,2.0,3.0,Medical,1.0,815.0,3.0,Male,64.0,3.0,4.0,Research Director,3.0,Married,17639.0,15k+,6881.0,5.0,Y,No,16.0,3.0,4.0,80.0,0.0,30.0,3,3.0,4.0,3,0.0,3.0
RM654,50,46-55,No,Non-Travel,881.0,Research & Development,2.0,4.0,Life Sciences,1.0,905.0,1.0,Male,98.0,3.0,4.0,Manager,1.0,Divorced,17924.0,15k+,4544.0,1.0,Y,No,11.0,3.0,4.0,80.0,1.0,31.0,3,3.0,31.0,6,14.0,7.0
RM715,50,46-55,No,Travel_Rarely,1126.0,Research & Development,1.0,2.0,Medical,1.0,997.0,4.0,Male,66.0,3.0,4.0,Research Director,4.0,Divorced,17399.0,15k+,6615.0,9.0,Y,No,22.0,4.0,3.0,80.0,1.0,32.0,1,2.0,5.0,4,1.0,3.0
RM722,50,46-55,No,Travel_Rarely,939.0,Research & Development,24.0,3.0,Life Sciences,1.0,1005.0,4.0,Male,95.0,3.0,4.0,Manufacturing Director,3.0,Married,13973.0,10k-15k,4161.0,3.0,Y,Yes,18.0,3.0,4.0,80.0,1.0,22.0,2,3.0,12.0,11,1.0,5.0
RM743,50,46-55,No,Travel_Rarely,804.0,Research & Development,9.0,3.0,Life Sciences,1.0,1030.0,1.0,Male,64.0,3.0,1.0,Laboratory Technician,4.0,Married,2380.0,Upto 5k,20165.0,4.0,Y,No,18.0,3.0,2.0,80.0,0.0,8.0,5,3.0,1.0,0,0.0,0.0
RM752,50,46-55,No,Non-Travel,145.0,Sales,1.0,3.0,Life Sciences,1.0,1040.0,4.0,Female,95.0,3.0,2.0,Sales Executive,3.0,Married,6347.0,5k-10k,24920.0,0.0,Y,No,12.0,3.0,1.0,80.0,1.0,19.0,3,3.0,18.0,7,0.0,13.0
RM767,50,46-55,No,Travel_Rarely,1464.0,Research & Development,2.0,4.0,Medical,1.0,1061.0,2.0,Male,62.0,3.0,5.0,Research Director,3.0,Married,19237.0,15k+,12853.0,2.0,Y,Yes,11.0,3.0,4.0,80.0,1.0,29.0,2,2.0,8.0,1,7.0,7.0
RM802,50,46-55,Yes,Travel_Frequently,959.0,Sales,1.0,4.0,Other,1.0,1113.0,4.0,Male,81.0,3.0,2.0,Sales Executive,3.0,Single,4728.0,Upto 5k,17251.0,3.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,5.0,4,3.0,0.0,0,0.0,0.0
RM868,50,46-55,No,Travel_Frequently,1421.0,Research & Development,2.0,3.0,Medical,1.0,1215.0,4.0,Female,30.0,3.0,4.0,Manager,1.0,Married,17856.0,15k+,9490.0,2.0,Y,No,22.0,4.0,3.0,80.0,1.0,32.0,3,3.0,2.0,2,2.0,2.0
RM946,50,46-55,No,Travel_Rarely,1322.0,Research & Development,28.0,3.0,Life Sciences,1.0,1317.0,4.0,Female,43.0,3.0,4.0,Research Director,1.0,Married,16880.0,15k+,22422.0,4.0,Y,Yes,11.0,3.0,2.0,80.0,0.0,25.0,2,3.0,3.0,2,1.0,2.0
RM1087,50,46-55,No,Travel_Frequently,333.0,Research & Development,22.0,5.0,Medical,1.0,1539.0,3.0,Male,88.0,1.0,4.0,Research Director,4.0,Single,14411.0,10k-15k,24450.0,1.0,Y,Yes,13.0,3.0,4.0,80.0,0.0,32.0,2,3.0,32.0,6,13.0,9.0
RM1127,50,46-55,No,Travel_Rarely,264.0,Sales,9.0,3.0,Marketing,1.0,1591.0,3.0,Male,59.0,3.0,5.0,Manager,3.0,Married,19331.0,15k+,19519.0,4.0,Y,Yes,16.0,3.0,3.0,80.0,1.0,27.0,2,3.0,1.0,0,0.0,0.0
RM1139,50,46-55,Unknown,Travel_Frequently,1234.0,Research & Development,20.0,5.0,Medical,1.0,1606.0,2.0,Male,41.0,3.0,4.0,Healthcare Representative,3.0,Married,11245.0,10k-15k,20689.0,2.0,Y,Yes,15.0,3.0,3.0,80.0,1.0,32.0,3,3.0,30.0,8,12.0,13.0
RM1178,50,46-55,No,Travel_Rarely,813.0,Research & Development,17.0,5.0,Life Sciences,1.0,1656.0,4.0,Female,50.0,2.0,3.0,Research Director,1.0,Divorced,13269.0,10k-15k,21981.0,5.0,Y,No,15.0,3.0,3.0,80.0,3.0,19.0,3,3.0,14.0,11,1.0,11.0
RM1453,50,46-55,Yes,Travel_Frequently,878.0,Sales,1.0,4.0,Life Sciences,1.0,2044.0,2.0,Male,94.0,3.0,2.0,Sales Executive,3.0,Divorced,6728.0,5k-10k,14255.0,7.0,Y,No,12.0,3.0,4.0,80.0,2.0,12.0,3,3.0,6.0,3,0.0,1.0
RM1462,-50,46-55,Yes,Travel_Rarely,410.0,Sales,28.0,3.0,Marketing,1.0,2055.0,4.0,Male,39.0,2.0,3.0,Sales Executive,1.0,Divorced,10854.0,10k-15k,16586.0,4.0,Y,Yes,13.0,3.0,2.0,80.0,1.0,20.0,3,3.0,3.0,2,2.0,0.0
RM1462,50,46-55,Yes,Travel_Rarely,410.0,Sales,28.0,3.0,Marketing,1.0,2055.0,4.0,Male,39.0,2.0,3.0,Sales Executive,1.0,Divorced,10854.0,10k-15k,16586.0,4.0,Y,Yes,13.0,3.0,2.0,80.0,1.0,20.0,3,3.0,3.0,2,2.0,0.0
RM088,51,46-55,No,Travel_Rarely,432.0,Research & Development,9.0,4.0,Life Sciences,1.0,116.0,4.0,Male,96.0,3.0,1.0,Laboratory Technician,4.0,Married,2075.0,Upto 5k,18725.0,2.68809201623816,Y,No,23.0,4.0,2.0,80.0,2.0,10.0,4,3.0,4.0,2,0.0,3.0
RM092,51,46-55,No,Travel_Rarely,632.0,Sales,21.0,4.0,Marketing,1.0,120.0,3.0,Male,71.0,3.0,2.0,Sales Executive,4.0,Single,5441.0,5k-10k,8423.0,0.0,Y,Yes,22.0,4.0,4.0,80.0,0.0,11.0,2,1.0,10.0,7,1.0,0.0
RM111,51,46-55,No,Travel_Frequently,1456.0,Research & Development,1.0,4.0,Medical,1.0,145.0,1.0,Female,30.0,2.0,3.0,Healthcare Representative,1.0,Single,7484.0,5k-10k,25796.0,3.0,Y,No,20.0,4.0,3.0,80.0,0.0,23.0,1,2.0,13.0,12,12.0,8.0
RM124,51,46-55,No,Travel_Rarely,684.0,Research & Development,6.0,3.0,Life Sciences,1.0,162.0,1.0,Male,51.0,3.0,5.0,Research Director,3.0,Single,19537.0,15k+,6462.0,7.0,Y,No,13.0,3.0,3.0,80.0,0.0,23.0,5,3.0,20.0,18,15.0,15.0
RM137,51,46-55,Yes,Travel_Frequently,1150.0,Research & Development,8.0,4.0,Life Sciences,1.0,179.0,1.0,Male,53.0,1.0,3.0,Manufacturing Director,4.0,Single,10650.0,10k-15k,25150.0,2.0,Y,No,15.0,3.0,4.0,80.0,0.0,18.0,2,3.0,4.0,2,0.0,3.0
RM157,51,46-55,No,Travel_Rarely,1169.0,Research & Development,7.0,4.0,Medical,1.0,211.0,2.0,Male,34.0,2.0,2.0,Manufacturing Director,3.0,Married,6132.0,5k-10k,13983.0,2.0,Y,No,17.0,3.0,3.0,80.0,0.0,10.0,2,3.0,1.0,0,0.0,0.0
RM190,51,46-55,No,Travel_Rarely,313.0,Research & Development,3.0,3.0,Medical,1.0,258.0,4.0,Female,98.0,3.0,4.0,Healthcare Representative,2.0,Single,13734.0,10k-15k,7192.0,3.0,Y,No,18.0,3.0,3.0,80.0,0.0,21.0,6,3.0,7.0,7,1.0,0.0
RM214,51,46-55,No,Travel_Rarely,1469.0,Research & Development,8.0,4.0,Life Sciences,1.0,296.0,2.0,Male,81.0,2.0,3.0,Research Director,2.0,Married,12490.0,10k-15k,15736.0,5.0,Y,No,16.0,3.0,4.0,80.0,2.0,16.0,5,1.0,10.0,9,4.0,7.0
RM259,51,46-55,No,Travel_Rarely,833.0,Research & Development,1.0,3.0,Life Sciences,1.0,353.0,3.0,Male,96.0,3.0,1.0,Research Scientist,4.0,Married,2723.0,Upto 5k,23231.0,1.0,Y,No,11.0,3.0,2.0,80.0,0.0,1.0,0,2.0,1.0,0,0.0,4.112050739957716
RM300,51,46-55,No,Travel_Rarely,1302.0,Research & Development,2.0,3.0,Medical,1.0,408.0,4.0,Male,84.0,1.0,2.0,Manufacturing Director,2.0,Divorced,5482.0,5k-10k,16321.0,5.0,Y,No,18.0,3.0,4.0,80.0,1.0,13.0,3,3.0,4.0,1,1.0,2.0
RM377,51,46-55,No,Travel_Rarely,1178.0,Sales,14.0,2.0,Life Sciences,1.0,500.0,3.0,Female,87.0,3.0,2.0,Sales Executive,4.0,Married,4936.0,Upto 5k,14862.0,4.0,Y,No,11.0,3.0,3.0,80.0,1.0,18.0,2,2.0,7.0,7,0.0,7.0
RM617,51,46-55,No,Travel_Rarely,1318.0,Sales,26.0,4.0,Marketing,1.0,851.0,1.0,Female,66.0,3.0,4.0,Manager,3.0,Married,16307.0,15k+,5594.0,2.0,Y,No,14.0,3.0,3.0,80.0,1.0,29.0,2,2.0,20.0,6,4.0,17.0
RM780,51,46-55,Yes,Travel_Rarely,1323.0,Research & Development,4.0,4.0,Life Sciences,1.0,1081.0,1.0,Male,34.0,3.0,1.0,Research Scientist,3.0,Married,2461.0,Upto 5k,10332.0,9.0,Y,Yes,12.0,3.0,3.0,80.0,3.0,18.0,2,4.0,10.0,0,2.0,7.0
RM919,-51,46-55,No,Travel_Frequently,237.0,Sales,9.0,3.0,Life Sciences,1.0,1282.0,4.0,Male,83.0,3.0,5.0,Manager,2.0,Divorced,19847.0,15k+,19196.0,4.0,Y,Yes,24.0,4.0,1.0,80.0,1.0,31.0,5,2.0,29.0,10,11.0,10.0
RM931,51,46-55,No,Travel_Frequently,968.0,Research & Development,6.0,2.0,Medical,1.0,1297.0,2.0,Female,40.0,2.0,1.0,Laboratory Technician,3.0,Single,2838.0,Upto 5k,4257.0,0.0,Y,No,14.0,3.0,2.0,80.0,0.0,8.0,6,2.0,7.0,0,7.0,7.0
RM963,51,46-55,No,Travel_Rarely,770.0,Human Resources,5.0,3.0,Life Sciences,1.0,1352.0,3.0,Male,84.0,3.0,4.0,Manager,2.0,Divorced,14026.0,10k-15k,17588.0,1.0,Y,Yes,11.0,3.0,2.0,80.0,1.0,33.0,2,3.0,33.0,9,0.0,10.0
RM972,-51,46-55,No,Travel_Rarely,1405.0,Research & Development,11.0,2.0,Technical Degree,1.0,1367.0,4.0,Female,82.0,2.0,4.0,Manufacturing Director,2.0,Single,13142.0,10k-15k,24439.0,3.0,Y,No,16.0,3.0,2.0,80.0,0.0,29.0,1,2.0,5.0,2,0.0,3.0
RM988,51,46-55,No,Travel_Frequently,541.0,Sales,2.0,3.0,Marketing,1.0,1391.0,2.0,Male,52.0,3.0,3.0,Sales Executive,2.0,Married,10596.0,10k-15k,15395.0,2.0,Y,No,11.0,3.0,2.0,80.0,0.0,14.0,5,3.0,4.0,2,3.0,2.0
RM1276,51,46-55,No,Travel_Rarely,942.0,Research & Development,3.0,3.0,Technical Degree,1.0,1786.0,1.0,Female,53.0,3.0,3.0,Manager,3.0,Married,13116.0,10k-15k,22984.0,2.0,Y,No,11.0,3.0,4.0,80.0,0.0,15.0,2,3.0,2.0,2,2.0,2.0
RM191,52,46-55,No,Travel_Rarely,699.0,Research & Development,1.0,4.0,Life Sciences,1.0,259.0,3.0,Male,65.0,2.0,5.0,Manager,3.0,Married,19999.0,15k+,5678.0,0.0,Y,No,14.0,3.0,1.0,80.0,1.0,34.0,5,3.0,33.0,18,11.0,9.0
RM231,52,46-55,No,Travel_Rarely,1323.0,Research & Development,2.0,3.0,Life Sciences,1.0,316.0,3.0,Female,89.0,2.0,1.0,Laboratory Technician,4.0,Single,3212.0,Upto 5k,3300.0,7.0,Y,No,15.0,3.0,2.0,80.0,0.0,6.0,3,2.0,2.0,2,2.0,2.0
RM238,52,46-55,No,Non-Travel,771.0,Sales,2.0,4.0,Life Sciences,1.0,329.0,1.0,Male,79.0,2.0,5.0,Manager,3.0,Single,19068.0,15k+,21030.0,1.0,Y,Yes,18.0,3.0,4.0,80.0,0.0,33.0,2,4.0,33.0,7,15.0,12.0
RM318,52,46-55,Yes,Travel_Rarely,723.0,Research & Development,8.0,4.0,Medical,1.0,433.0,3.0,Male,85.0,2.0,2.0,Research Scientist,2.0,Married,4941.0,Upto 5k,17747.0,2.0,Y,No,15.0,3.0,1.0,80.0,0.0,11.0,3,2.0,8.0,2,7.0,7.0
RM407,52,46-55,No,Travel_Rarely,319.0,Research & Development,3.0,3.0,Medical,1.0,543.0,4.0,Male,39.0,2.0,3.0,Manufacturing Director,3.0,Married,7969.0,5k-10k,19609.0,2.0,Y,Yes,14.0,3.0,3.0,80.0,0.0,28.0,4,3.0,5.0,4,0.0,4.112050739957716
RM409,52,46-55,No,Travel_Rarely,1490.0,Research & Development,4.0,2.0,Life Sciences,1.0,546.0,4.0,Female,30.0,3.0,4.0,Manager,4.0,Married,16555.0,15k+,10310.0,2.0,Y,No,13.0,3.0,4.0,80.0,0.0,31.0,2,1.0,5.0,2,1.0,4.0
RM469,52,46-55,No,Travel_Rarely,956.0,Research & Development,6.0,2.0,Technical Degree,1.0,630.0,4.0,Male,78.0,3.0,2.0,Research Scientist,1.0,Divorced,5577.0,5k-10k,22087.0,3.0,Y,Yes,12.0,3.0,2.0,80.0,2.0,18.0,3,3.0,10.0,9,6.0,9.0
RM562,52,46-55,No,Travel_Rarely,621.0,Sales,3.0,4.0,Marketing,1.0,776.0,3.0,Male,31.0,2.0,4.0,Manager,1.0,Married,16856.0,15k+,10084.0,1.0,Y,Unknown,11.0,3.0,1.0,80.0,0.0,34.0,3,4.0,34.0,6,1.0,16.0
RM571,52,46-55,No,Non-Travel,715.0,Research & Development,19.0,4.0,Medical,1.0,791.0,4.0,Male,41.0,3.0,1.0,Research Scientist,4.0,Married,4258.0,Upto 5k,26589.0,0.0,Y,No,18.0,3.0,1.0,80.0,1.0,5.0,3,3.0,4.0,3,1.0,2.0
RM588,52,46-55,No,Travel_Rarely,1325.0,Research & Development,11.0,4.0,Life Sciences,1.0,813.0,4.0,Female,82.0,3.0,2.0,Laboratory Technician,3.0,Married,3149.0,Upto 5k,21821.0,8.0,Y,No,20.0,4.0,2.0,80.0,1.0,9.0,3,3.0,5.0,2,1.0,4.0
RM628,52,46-55,No,Travel_Frequently,890.0,Research & Development,25.0,4.0,Medical,1.0,867.0,3.0,Female,81.0,2.0,4.0,Manufacturing Director,4.0,Married,13826.0,10k-15k,19028.0,3.0,Y,No,22.0,4.0,3.0,80.0,0.0,31.0,3,3.0,9.0,8,0.0,0.0
RM700,52,46-55,No,Travel_Rarely,1053.0,Research & Development,1.0,2.0,Life Sciences,1.0,976.0,4.0,Male,70.0,3.0,4.0,Manager,4.0,Married,17099.0,15k+,13829.0,2.0,Y,No,15.0,3.0,2.0,80.0,1.0,26.0,2,2.0,9.0,8,7.0,8.0
RM750,52,46-55,Yes,Travel_Rarely,266.0,Sales,2.0,1.0,Marketing,1.0,1038.0,1.0,Female,57.0,1.0,5.0,Manager,4.0,Married,19845.0,15k+,25846.0,1.0,Y,No,15.0,3.0,4.0,80.0,1.0,33.0,3,3.0,32.0,14,6.0,9.0
RM807,52,46-55,No,Travel_Rarely,994.0,Research & Development,7.0,4.0,Life Sciences,1.0,1118.0,2.0,Male,87.0,3.0,3.0,Healthcare Representative,2.0,Single,10445.0,10k-15k,15322.0,7.0,Y,No,15.206639566395664,3.0,4.0,80.0,0.0,18.0,4,3.0,8.0,6,4.0,0.0
RM948,52,46-55,Yes,Travel_Rarely,1030.0,Sales,5.0,3.0,Life Sciences,1.0,1319.0,2.0,Male,64.0,3.0,3.0,Sales Executive,2.0,Single,8446.0,5k-10k,21534.0,9.0,Y,Yes,19.0,3.0,3.0,80.0,0.0,10.0,2,2.0,8.0,7,7.0,7.0
RM995,52,46-55,No,Travel_Frequently,322.0,Research & Development,28.0,2.0,Medical,1.0,1401.0,4.0,Female,59.0,4.0,4.0,Manufacturing Director,3.0,Married,13247.0,10k-15k,9731.0,2.0,Y,Yes,11.0,3.0,2.0,80.0,1.0,24.0,3,2.0,5.0,3,0.0,2.0
RM1254,52,46-55,No,Travel_Rarely,258.0,Research & Development,8.0,4.0,Other,1.0,1409.0,3.0,Female,54.0,3.0,1.0,Laboratory Technician,1.0,Married,2950.0,Upto 5k,17363.0,9.0,Y,No,13.0,3.0,3.0,80.0,0.0,12.0,2,1.0,5.0,4,0.0,4.0
RM1435,52,46-55,No,Non-Travel,585.0,Sales,29.0,4.0,Life Sciences,1.0,2019.0,1.0,Male,40.0,3.0,1.0,Sales Representative,4.0,Divorced,3482.0,Upto 5k,19788.0,2.0,Y,No,15.0,3.0,2.0,80.0,2.0,16.0,3,2.0,9.0,8,0.0,0.0
RM019,53,46-55,No,Travel_Rarely,1219.0,Sales,2.0,4.0,Life Sciences,1.0,23.0,1.0,Female,78.0,2.0,4.0,Manager,4.0,Married,15427.0,15k+,22021.0,2.0,Y,No,16.0,3.0,3.0,80.0,0.0,31.0,3,3.0,25.0,8,3.0,7.0
RM026,53,46-55,No,Travel_Rarely,1282.0,Research & Development,5.0,3.0,Other,1.0,32.0,3.0,Female,58.0,3.0,5.0,Manager,3.0,Divorced,19094.0,15k+,10735.0,4.0,Y,No,11.0,3.0,4.0,80.0,1.0,26.0,3,2.0,14.0,13,4.0,4.112050739957716
RM153,53,46-55,No,Travel_Rarely,1436.0,Sales,6.0,2.0,Marketing,1.0,205.0,2.0,Male,34.0,3.0,2.0,Sales Representative,3.0,Married,2306.0,Upto 5k,16047.0,2.0,Y,Yes,20.0,4.0,4.0,80.0,1.0,13.0,3,1.0,7.0,7,4.0,5.0
RM185,53,46-55,No,Travel_Rarely,1084.0,Research & Development,13.0,2.0,Medical,1.0,250.0,4.0,Female,57.0,4.0,2.0,Manufacturing Director,1.0,Divorced,4450.0,Upto 5k,26250.0,1.0,Y,No,11.0,3.0,3.0,80.0,2.0,5.0,3,3.0,4.0,2,1.0,3.0
RM281,53,46-55,No,Travel_Rarely,1070.0,Research & Development,3.0,4.0,Medical,1.0,386.0,3.0,Male,45.0,3.0,4.0,Research Director,3.0,Married,17584.0,15k+,21016.0,3.0,Y,Yes,16.0,3.0,4.0,80.0,3.0,21.0,5,2.0,5.0,3,1.0,3.0
RM503,53,46-55,No,Travel_Rarely,238.0,Sales,1.0,1.0,Medical,1.0,682.0,4.0,Female,34.0,3.0,2.0,Sales Executive,1.0,Single,8381.0,5k-10k,7507.0,7.0,Y,No,20.0,4.0,4.0,80.0,0.0,18.0,2,4.0,14.0,7,8.0,10.0
RM535,53,46-55,No,Travel_Rarely,970.0,Research & Development,7.0,3.0,Life Sciences,1.0,730.0,3.0,Male,59.0,4.0,4.0,Research Director,3.0,Married,14814.0,10k-15k,13514.0,3.0,Y,No,19.0,3.0,3.0,80.0,0.0,32.0,3,3.0,5.0,1,1.0,3.0
RM557,53,46-55,No,Travel_Rarely,346.0,Research & Development,6.0,3.0,Life Sciences,1.0,769.0,4.0,Male,86.0,3.0,2.0,Laboratory Technician,4.0,Single,2450.0,Upto 5k,10919.0,2.0,Y,No,17.0,3.0,4.0,80.0,0.0,19.0,4,3.0,2.0,2,2.0,2.0
RM625,53,46-55,No,Travel_Rarely,661.0,Sales,7.0,2.0,Marketing,1.0,862.0,1.0,Female,78.0,2.0,3.0,Sales Executive,4.0,Married,10934.0,10k-15k,20715.0,7.0,Y,Yes,18.0,3.0,4.0,80.0,1.0,35.0,3,3.0,5.0,2,0.0,4.0
RM647,53,46-55,No,Travel_Rarely,868.0,Sales,8.0,3.0,Marketing,1.0,897.0,1.0,Male,73.0,3.0,4.0,Sales Executive,4.0,Married,11836.0,10k-15k,22789.0,5.0,Y,No,14.0,3.0,3.0,80.0,1.0,28.0,3,3.0,2.0,0,2.0,2.0
RM650,-53,46-55,No,Travel_Rarely,102.0,Research & Development,23.0,4.0,Life Sciences,1.0,901.0,4.0,Female,72.0,3.0,4.0,Research Director,4.0,Single,14275.0,10k-15k,20206.0,6.0,Y,No,18.0,3.0,3.0,80.0,0.0,33.0,0,3.0,12.0,9,3.0,8.0
RM702,53,46-55,No,Travel_Rarely,1376.0,Sales,2.0,2.0,Medical,1.0,981.0,3.0,Male,45.0,3.0,4.0,Manager,3.0,Divorced,14852.0,10k-15k,13938.0,6.0,Y,No,13.0,3.0,3.0,80.0,1.0,22.0,3,4.0,17.0,13,15.0,2.0
RM761,53,46-55,No,Travel_Frequently,124.0,Sales,2.0,3.0,Marketing,1.0,1050.0,3.0,Female,38.0,2.0,3.0,Sales Executive,2.0,Married,7525.0,5k-10k,23537.0,2.0,Y,No,12.0,3.0,1.0,80.0,1.0,30.0,2,3.0,15.0,7,6.0,12.0
RM859,53,46-55,No,Travel_Rarely,1223.0,Research & Development,7.0,2.0,Medical,1.0,1201.0,4.0,Female,50.0,3.0,5.0,Manager,3.0,Divorced,18606.0,15k+,18640.0,3.0,Y,No,18.0,3.0,2.0,80.0,1.0,26.0,6,3.0,7.0,7,4.0,7.0
RM1044,53,46-55,No,Travel_Rarely,447.0,Research & Development,2.0,3.0,Medical,1.0,1472.0,4.0,Male,39.0,4.0,4.0,Research Director,2.0,Single,16598.0,15k+,19764.0,4.0,Y,No,12.0,3.0,2.0,80.0,0.0,35.0,2,2.0,9.0,8,8.0,8.0
RM1112,53,46-55,Yes,Travel_Rarely,607.0,Research & Development,2.0,5.0,Technical Degree,1.0,1572.0,3.0,Female,78.0,2.0,3.0,Manufacturing Director,4.0,Married,10169.0,10k-15k,14618.0,0.0,Y,No,16.0,3.0,2.0,80.0,1.0,34.0,4,3.0,33.0,7,1.0,9.0
